1.17808,0.53763
1.57991,1.53763
0.55708,2.26882
1.49772,2.56989
1.77169,3.62366
2.58447,2.77419
3.38813,2.75269
2.73059,1.84946
3.61644,1.07527
2.06393,0.6129
