0.55708,0.34409
1.12329,0.58065
0.51142,0.88172
1.13242,1.16129
0.56621,1.32258
0.60274,1.54839
0.81279,1.6129
0.80365,1.80645
0.51142,1.87097
0.54795,2.16129
0.81279,2.07527
0.94977,2.22581
1.19635,2.15054
1.28767,2.35484
1.05023,2.55914
1.15982,2.76344
1.39726,2.64516
1.51598,2.78495
1.77169,2.72043
1.99087,2.86022
2.0274,2.64516
1.93607,2.12903
2.13699,2.09677
2.50228,2.91398
2.30137,1.53763
2.43836,1.44086
2.46575,1.70968
2.54795,1.64516
2.55708,1.29032
